Low,High
1131210234,1135404538
1368016100,1372210404
471221804,475416108
1424662980,1428857284
395990284,400184588
19116153,23310457
920316590,924510894
1776332960,1780527264
60215743,64410047
1087081024,1091275328
478241512,482435816
1270897375,1275091679
491223532,495417836
708864800,713059104
946237463,950431767
1901361787,1905556091
37785187,41979491
593559722,597754026
89808766,94003070
467223758,471418062
1131409938,1135604242
1183270690,1187464994
1180984431,1185178735
855674099,859868403
994410867,998605171
1445425,5639729
864159743,868354047
1218212475,1222406779
361903848,366098152
49862580,54056884
291234241,295428545
359445823,363640127
1489918109,1494112413
955220046,959414350
350023573,354217877
550242082,554436386
1242680798,1246875102
288321511,292515815
577215096,581409400
1732772941,1736967245
706708469,710902773
707877880,712072184
27746819,31941123
684868718,689063022
1094764448,1098958752
405018082,409212386
61237132,65431436
1375021001,1379215305
226547553,230741857
1007345625,1011539929
151275527,155469831
872339932,876534236
754684005,758878309
889801881,893996185
313356210,317550514
831057186,835251490
207139366,211333670
138802639,142996943
199954250,204148554
27441539,31635843
1097266277,1101460581
536676658,540870962
1398428628,1402622932
1141374731,1145569035
930909301,935103605
1314035569,1318229873
1037495967,1041690271
184775392,188969696
1855849500,1860043804
180909965,185104269
702582490,706776794
533564184,537758488
868315332,872509636
1240784598,1244978902
923174647,927368951
4217197,8411501
1235960236,1240154540
397862536,402056840
1152163814,1156358118
1300152300,1304346604
1266892695,1271086999
1917334816,1921529120
1961495128,1965689432
501859382,506053686
1573010046,1577204350
891509309,895703613
528052946,532247250
1040197235,1044391539
908693155,912887459
1127103855,1131298159
1162740764,1166935068
260652087,264846391
341301920,345496224
703322754,707517058
710939745,715134049
1770195129,1774389433
410605294,414799598
1513429493,1517623797
1244338966,1248533270
1482409333,1486603637
598811393,603005697
434378164,438572468
281497589,285691893
728934243,733128547
884052648,888246952
19621737,23816041
1772209444,1776403748
1219108578,1223302882
350844370,355038674
270003251,274197555
1149896301,1154090605
678872840,683067144
144306333,148500637
303230216,307424520
905361186,909555490
1487091904,1491286208
253528132,257722436
373859880,378054184
748043747,752238051
744555642,748749946
1843581387,1847775691
215100974,219295278
1111680218,1115874522
1479371849,1483566153
18832907,23027211
1110829685,1115023989
636023981,640218285
587544532,591738836
895224987,899419291
497951489,502145793
1209556123,1213750427
708809854,713004158
98051644,102245948
2046544633,2050738937
126706173,130900477
225270380,229464684
425888273,430082577
909816879,914011183
761257375,765451679
901416013,905610317
957213876,961408180
1084958192,1089152496
265214239,269408543
1099484337,1103678641
1497582938,1501777242
441578549,445772853
509467202,513661506
40736881,44931185
698917694,703111998
413184356,417378660
1752470859,1756665163
810702785,814897089
589867023,594061327
266571043,270765347
446848140,451042444
740285876,744480180
871267152,875461456
1111710390,1115904694
488142970,492337274
149294934,153489238
1225440521,1229634825
208375596,212569900
883887944,888082248
1147506121,1151700425
1389327676,1393521980
1258778391,1262972695
387175624,391369928
140379597,144573901
613773771,617968075
23831588,28025892
1067942006,1072136310
678968391,683162695
590541708,594736012
872426485,876620789
292385141,296579445
1343721408,1347915712
195362053,199556357
1239848972,1244043276
692428639,696622943
768894663,773088967
363913926,368108230
168204690,172398994
174440972,178635276
1585598846,1589793150
1419258973,1423453277
127380091,131574395
427426241,431620545
1283048546,1287242850
1665392481,1669586785
318389848,322584152
773752313,777946617
374552262,378746566
113308905,117503209
109592156,113786460
487000810,491195114
153723164,157917468
919112240,923306544
160957423,165151727
64277858,68472162
601146040,605340344
607399420,611593724
155393032,159587336
147447581,151641885
515359336,519553640
208844641,213038945
635989209,640183513
314563635,318757939
688855795,693050099
1755545620,1759739924
1532175920,1536370224
1499455877,1503650181
1223869920,1228064224
381166611,385360915
184767720,188962024
646395267,650589571
473285890,477480194
392093954,396288258
340282088,344476392
393462449,397656753
718655755,722850059
1254444238,1258638542
1221582530,1225776834
330321047,334515351
993273597,997467901
75679341,79873645
216818920,221013224
333278767,337473071
173317045,177511349
372084838,376279142
687503776,691698080
605770714,609965018
1146209729,1150404033
1000443997,1004638301
986362403,990556707
1579701893,1583896197
849106197,853300501
1024063962,1028258266
492839384,497033688
78662213,82856517
309268794,313463098
171270836,175465140
1162735196,1166929500
546920211,551114515
650154017,654348321
1012670670,1016864974
118492031,122686335
287379896,291574200
995136838,999331142
856208231,860402535
342587969,346782273
581076351,585270655
463703036,467897340
356470745,360665049
1601618846,1605813150
408542646,412736950
251271597,255465901
1340767045,1344961349
123567453,127761757
967394465,970711667
114578168,118772472
214371425,218565729
529273882,533468186
1459487702,1463682006
383228673,387422977
1530332375,1534526679
584539708,588734012
290978185,295172489
570610486,574804790
1816312804,1820507108
1164098997,1168293301
139262040,143456344
382012620,386206924
27187087,31381391
594392808,598587112
365147556,369341860
373192568,377386872
1596393195,1600587499
1099835514,1104029818
155975432,160169736
18528259,22722563
234964056,239158360
460976950,465171254
297606658,301800962
58864030,63058334
1491795860,1495990164
699717242,703911546
316186103,320380407
1709210401,1713404705
358929295,363123599
837247500,841441804
644976184,649170488
197636755,201831059
131086979,135281283
1142746275,1146940579
1092193377,1096387681
284943411,289137715
491282312,495476616
785121007,789315311
389467865,393662169
354270275,358464579
25043255,29237559
783872132,786495256
1508092387,1512286691
289064934,293259238
729714837,733909141
181470832,185665136
638719249,642913553
907068715,911263019
288987257,293181561
210056893,214251197
668329220,672523524
778176451,782370755
1011936814,1016131118
948401366,952595670
1435313564,1439507868
147689862,151884166
1658447692,1662641996
811795216,815989520
421543037,425737341
646964933,651159237
43213804,47408108
1400189169,1404383473
326449065,330643369
203812322,208006626
166276350,170470654
639239406,643433710
1820229811,1824424115
902859724,907054028
1125996169,1130190473
482076601,486270905
428800477,432994781
1242447481,1246641785
75629291,79823595
301513010,305707314
1272632066,1276826370
199174269,203368573
604635465,608829769
609332953,613527257
174739188,178933492
280323165,284517469
1059350194,1063544498
1189721422,1193915726
1445205098,1449399402
428062790,432257094
603589162,607783466
42636463,46830767
495585130,499779434
786719526,790913830
925301571,929495875
331702838,335897142
627190159,631384463
791777788,795972092
1380016028,1384210332
27502398,31696702
1964831222,1969025526
448487565,452681869
17733196,21927500
384546512,388740816
1399103444,1403297748
34806144,39000448
637943364,642137668
1049240124,1053434428
402695220,406889524
989673176,993867480
870897521,875091825
1468216444,1472410748
401530185,405724489
433661511,437855815
1310096556,1314290860
674794870,678989174
169091880,173286184
13898576,18092880
369791600,373985904
877657530,881851834
780836423,785030727
653322238,657516542
713833645,718027949
628297480,632491784
725321918,729516222
1140792304,1144986608
420124863,424319167
2113331511,2117525815
426372400,430566704
552097396,556291700
79037441,83231745
480279445,484473749
18539995,22734299
646506516,650700820
724919062,729113366
606346320,610540624
876743433,880937737
300829427,305023731
206483746,210678050
1591223495,1595417799
324332114,328526418
1292251812,1296446116
907163490,911357794
847717399,851911703
148647831,152842135
738628934,742823238
382541956,386736260
444207950,448402254
1046401469,1050595773
38478112,42672416
155694733,159889037
243590324,247784628
1597061352,1601255656
719054327,723248631
51758326,55952630
401118930,405313234
1318180106,1322374410
11952820,16147124
356235677,360429981
1190876639,1195070943
410740826,414935130
757997073,762191377
539988058,544182362
597906398,602100702
312018295,316212599
840534215,844728519
809674394,813868698
1766103233,1770297537
657698346,661892650
895816984,900011288
1665887408,1670081712
784463089,788657393
244365136,248559440
569684447,573878751
1067266431,1071460735
844087293,848281597
960163812,964358116
299365999,303560303
972274223,976468527
807187014,811381318
70830032,75024336
1276460311,1280654615
1228864640,1233058944
415666650,419860954
1555330628,1559524932
34694910,38889214
833214060,837408364
363885816,368080120
788888065,793082369
23620102,27814406
919427051,923621355
165923274,170117578
172496668,176690972
96163823,98011557
846118230,850312534
165978466,170172770
1927279,6121583
238484333,242678637
665162749,669357053
708054931,712249235
287947098,292141402
1793242319,1797436623
1283762321,1287956625
250074533,254268837
76366436,80560740
818184934,822379238
1679296757,1683491061
969020997,973215301
1238948066,1243142370
327754131,331948435
250318315,254512619
154250009,158444313
114927202,119121506
496723998,500918302
1155408718,1159603022
562690563,566884867
1550333861,1554528165
974591424,978785728
104237555,108431859
1369560871,1373755175
824556159,828750463
1604888626,1609082930
998386398,1002580702
1992023938,1992780124
230326688,234520992
667848394,672042698
203092677,207286981
591218083,595412387
330292206,334486510
77205059,81399363
1050511124,1054705428
1022542459,1026736763
537933532,542127836
800220166,804414470
1334008938,1338203242
1032806014,1037000318
88347017,92541321
586835155,591029459
1396354270,1400548574
518664645,522858949
1849503765,1853698069
532785723,536980027
297200203,301394507
344424389,348618693
269685092,273879396
1106937278,1111131582
209843314,214037618
840867291,845061595
1702004042,1706198346
1051182850,1055377154
1128483912,1132678216
802643501,806837805
328054340,332248644
1732000583,1736194887
872805736,877000040
78631475,82825779
129259726,133454030
1285962762,1290157066
99048156,103242460
556660702,560855006
1173254824,1177449128
938425585,942619889
16020340,20214644
750355092,754549396
287727317,291921621
866242549,870436853
1601630681,1605824985
409318188,413512492
1297406572,1301600876
90202428,94396732
1126963680,1131157984
794557849,798752153
433750034,437944338
1394367092,1398561396
727716514,731910818
984603096,988797400
221002253,225196557
1611957600,1616151904
636000864,640195168
59944113,64138417
758643211,762837515
169921835,174116139
1112671763,1116866067
1171000053,1175194357
357726628,361920932
643162376,647356680
583713950,587908254
182307260,186501564
1887819974,1892014278
1254059386,1258253690
1502436851,1506631155
162596190,166790494
664907518,669101822
1629237135,1633431439
398428431,402622735
857451621,861645925
1392206560,1396400864
1475768864,1479963168
105800299,109994603
1486396402,1490590706
847120137,851314441
1071249678,1075443982
1001773243,1005967547
32839818,37034122
1405520727,1409715031
188643267,192837571
433174192,437368496
576170279,580364583
202926726,207121030
865197871,869392175
662157095,666351399
1179615960,1183810264
582554677,586748981
1316873047,1321067351
691573873,695768177
1668255938,1672450242
291455063,295649367
362944530,367138834
1621526351,1625720655
20138893,24333197
717648119,721842423
1759927188,1764121492
492036335,496230639
188719755,192914059
482358248,486552552
1264380417,1266961013
121585919,125780223
233558664,237752968
1245210135,1249404439
760124206,764318510
2012625970,2016820274
315178732,319373036
1718052680,1722246984
1333609155,1337803459
1734053092,1738247396
469740525,473934829
1240644245,1244838549
20838790,25033094
29759928,33954232
624950071,629144375
760326901,764521205
1099470082,1103664386
577125269,581319573
1544365412,1548559716
375352061,379546365
159582484,163776788
560920197,565114501
53091191,57285495
1698769607,1702963911
731920069,736114373
808621121,812815425
434445724,438640028
477752361,481946665
1100365944,1104560248
1292560019,1296754323
475585354,479779658
897106123,901300427
358720293,362914597
1020376040,1024570344
1787323979,1791518283
308027109,312221413
1481968277,1486162581
474320885,478515189
890336202,894530506
887592416,891786720
577242161,581436465
93291813,97486117
1828002958,1832197262
1330791790,1334986094
556903533,561097837
991097003,995291307
1009447939,1013642243
55479596,59673900
901480840,905675144
280209076,284403380
1047206966,1051401270
1811838414,1816032718
1846911492,1851105796
1106165304,1110359608
872872841,877067145
89213,4283517
509078741,513273045
355589788,359784092
106188862,110383166
433090011,437284315
616440293,620634597
1548885189,1553079493
1804958560,1809152864
1064942664,1069136968
1194730541,1198924845
339523931,343718235
800720872,804915176
954832485,959026789
218789001,222983305
906498898,910693202
653521862,657716166
92063720,96258024
133761197,137955501
1010181691,1014375995
863406459,867600763
7940749,12135053
1070363067,1074557371
1344620157,1348814461
251953437,256147741
512039375,516233679
87456743,91651047
344168551,348362855
434326287,438520591
628577081,632771385
463551547,467745851
875921017,880115321
593489008,597683312
1466189987,1470384291
766307576,770501880
626320026,630514330
270169472,274363776
577658789,581853093
1104944814,1109139118
675924904,680119208
460103290,464297594
231277979,235472283
1008547737,1012742041
428572784,432767088
169829257,174023561
532694510,536888814
1883793356,1887987660
1137124643,1141318947
498426193,502620497
393678492,397872796
890436851,894631155
393650402,397844706
294347101,298541405
183001519,187195823
740594724,744789028
767971369,772165673
216843013,221037317
1162226705,1166421009
610807171,615001475
956790496,960984800
548301703,552496007
1152255288,1156449592
1173228183,1177422487
744093710,748288014
552741251,556935555
15817117,20011421
167716136,171910440
1460292036,1464486340
403060534,407254838
913931844,918126148
1367927971,1372122275
812617785,816812089
523332323,527526627
1061966585,1066160889
639536088,643730392
882489515,886683819
1893364158,1897558462
264885483,269079787
399545519,403739823
1637316047,1641510351
1581577722,1585772026
345848163,350042467
1903329635,1907523939
1093774241,1097968545
1264356992,1268551296
6743213,10937517
1924920238,1929114542
719303064,723497368
452629171,456823475
1230258849,1234453153
204590840,208785144
17120855,21315159
663728779,667923083
1231207982,1235402286
479173591,483367895
907251792,911446096
874178065,878372369
802673719,806868023
1270071721,1274266025
440614535,444808839
246977248,251171552
751898107,756092411
775756300,779950604
17419615,21613919
56427054,60621358
1158666774,1162861078
1395459020,1399653324
1065384951,1069579255
574303248,578497552
1250507081,1254701385
764946396,769140700
602157002,606351306
94264805,98459109
430147006,434341310
1288139315,1292333619
390104564,394298868
251277578,255471882
265895320,270089624
958703370,962897674
469204690,473398994
189652278,193846582
1199037296,1203231600
1174939032,1179133336
197756292,201950596
789878544,794072848
1487181652,1491375956
1029050382,1033244686
1609744480,1613938784
860336101,864530405
61390946,65585250
55980703,60175007
1272466101,1276660405
53155778,57350082
111301181,115495485
1540074979,1544269283
442384210,446578514
1069346000,1073540304
969283595,973477899
1906324684,1910518988
1641230142,1645424446
361000154,365194458
265554826,269749130
442427421,446621725
838884050,843078354
398284514,402478818
461243521,465437825
75800271,79994575
133392312,137586616
672309355,676503659
40729143,44923447
912869880,917064184
564071702,568266006
1126978308,1131172612
832387046,836581350
1011778554,1015972858
816661032,820855336
329836229,334030533
775961580,780155884
564094914,568289218
256255592,260449896
740325305,744519609
772030985,776225289
249502847,253697151
466145371,470339675
1031008812,1035203116
324156202,328350506
180565569,184759873
354148176,358342480
309665297,313859601
327210963,331405267
232672966,236867270
1343187601,1347381905
913669847,917864151
456170551,460364855
35946528,40140832
197842331,202036635
1249389856,1253584160
501594577,505788881
1651446403,1655640707
551738593,555932897
1622927869,1627122173
1100966130,1105160434
1193403209,1197597513
416925292,421119596
1153666850,1157861154
1079155757,1083350061
48923313,53117617
234027287,238221591
345496015,349690319
405215067,409409371
1002360860,1006555164
753336940,757531244
1959447734,1963642038
1786783548,1790977852
165658419,169852723
130150391,134344695
651489633,655683937
575026267,579220571
118140752,122335056
97255897,101450201
72315340,76509644
1138684507,1142878811
627689444,631883748
40798462,44992766
158737868,162932172
171715398,175909702
392959635,397153939
968687987,972882291
1231858194,1236052498
1015374169,1019568473
47697068,51891372
1918369605,1922563909
662499395,666693699
1054010109,1058204413
592442818,596637122
238830668,243024972
863203331,867397635
495667223,499861527
357892991,362087295
46925850,51120154
1055266023,1059460327
321939638,326133942
301356388,305550692
121902343,126096647
1830155823,1834350127
1642866606,1647060910
1096739849,1100934153
355493996,359688300
1342930427,1347124731
513665705,517860009
660346481,664540785
1223703663,1227897967
139595027,143789331
977213783,981408087
1540223226,1544417530
1005837434,1010031738
31613575,35807879
294844867,299039171
1893246024,1897440328
608300873,612495177
1325682753,1329877057
829303840,833498144
822527864,826722168
493633978,497828282
184737893,188932197
152460585,156654889
361130530,365324834
1518399814,1522594118
294589339,298783643
947656363,951850667
404155540,408349844
494897845,499092149
1343306148,1347500452
50571556,54765860
175695956,179890260
740637194,744831498
702025543,706219847
843512223,847706527
843334163,847528467
133757430,137951734
1577155598,1581349902
178606664,182800968
67064565,71258869
1301844838,1306039142
828728364,832922668
1397161013,1401355317
309008074,313202378
177090586,181284890
496070225,500264529
632547431,636741735
671471067,675665371
211824584,216018888
54877674,59071978
334630118,338824422
227995407,232189711
1560792955,1564987259
399101425,403295729
551267348,555461652
79837899,84032203
142371253,146565557
1496153956,1500348260
155347659,159541963
694403495,698597799
1975742088,1979936392
209749459,213943763
377456707,381651011
1322591022,1326785326
468682269,472876573
1634191149,1638385453
1087339531,1091533835
536931352,541125656
42476489,46670793
1333184509,1337378813
843838277,848032581
1282016924,1286211228
103941440,108135744
1130959659,1135153963
309300615,313494919
1212235726,1216430030
234423632,238617936
924430790,928625094
499154890,503349194
175319409,179513713
222811839,227006143
1642909253,1647103557
379913749,384108053
750663400,754857704
1180187655,1184381959
155740336,159934640
325710926,329905230
1326957753,1331152057
94260315,98454619
606883520,611077824
643048126,647242430
1134791304,1138985608
90262288,94456592
30949395,35143699
1366453394,1370647698
942913168,947107472
1215201620,1219395924
390364916,394559220
1432586445,1436780749
1126632590,1130826894
1311166391,1315360695
1622098455,1626292759
1183742066,1187936370
669921288,674115592
1623160364,1627354668
433603164,437797468
1213768241,1217962545
323926204,328120508
729728216,733922520
1683146723,1687341027
600417905,604612209
1087485195,1091679499
606309501,610503805
455377053,459571357
118335927,122530231
575099755,579294059
271788634,275982938
75979510,80173814
141071483,145265787
1179948851,1184143155
594113804,598308108
1505612384,1509806688
1636389730,1640584034
89120566,93314870
634049795,638244099
252156313,256350617
487745974,491940278
1589911450,1594105754
1044872922,1049067226
292582738,296777042
1944171,6138475
955973418,960167722
1705280972,1709475276
1766646304,1770840608
340845269,345039573
660435592,664629896
321181725,325376029
1127915347,1132109651
574339862,578534166
894201639,898395943
780671640,784865944
1304211543,1308405847
475870106,480064410
596225916,600420220
697779705,701974009
1238479130,1242673434
1163523293,1167717597
1072614101,1076808405
1654653000,1658847304
694042594,698236898
17119583,21313887
86938473,91132777
1673680224,1677874528
48224579,52418883
449824028,454018332
185576713,189771017
21791069,25985373
1108262725,1112457029
117590097,121784401
812810496,817004800
859874478,864068782
54950405,59144709
1068164552,1072358856
831544762,835739066
1112002207,1116196511
570861730,575056034
323030636,327224940
186064910,190259214
926770717,930965021
765095716,769290020
71771541,75965845
1026715181,1030909485
1188203251,1192397555
373825960,378020264
542667923,546862227
308523913,311401873
430435670,434629974
778360133,782554437
864533471,868727775
200100071,204294375
520488629,524682933
570317503,574511807
26364910,30559214
1563563709,1567758013
659382511,663576815
931215685,935409989
927406742,931601046
447342745,451537049
539540538,543734842
114839327,119033631
719163057,723357361
350386020,354580324
143805291,147999595
1600260274,1604454578
447216691,451410995
2089521583,2093715887
227030682,231224986
234773781,238968085
418854681,423048985
835771148,839965452
797689022,801883326
25286133,29480437
1052332239,1056526543
916491902,920686206
1303408115,1307602419
423953274,428147578
1710151236,1714345540
934288901,938483205
209741680,213935984
779937454,784131758
1807223348,1811417652
1187791993,1191986297
412554811,416749115
848989752,853184056
1248252682,1252446986
369181705,373376009
839022646,843216950
1651279487,1655473791
345659443,349853747
24060639,28254943
119732504,123926808
522828322,527022626
213990782,218185086
1928656682,1932850986
102671702,106866006
2631510,6825814
494127323,498321627
760553390,764747694
755415761,759610065
1712980040,1717174344
350915922,355110226
361088710,365283014
535022873,539217177
412823536,417017840
493340827,497535131
1020192000,1024386304
625759317,629953621
1492721283,1496915587
259884201,264078505
438456674,442650978
1315802231,1319996535
214159465,218353769
225722074,229916378
1562947676,1567141980
269991733,274186037
171130835,175325139
1308194924,1312389228
689565271,693759575
1446541418,1450735722
1541213487,1545407791
1125021693,1129215997
109540224,113734528
638438389,642632693
1110069650,1114263954
223653509,227847813
860455669,864649973
793389288,797583592
1982012896,1986207200
157301316,161495620
196369759,200564063
895474821,899669125
919338532,923532836
492402528,496596832
26166129,30360433
155214319,159408623
532157123,536351427
1478309930,1482504234
460738588,464932892
203000214,207194518
711895044,716089348
245527619,249721923
212028870,216223174
131426288,135620592
729533984,733728288
1317952945,1322147249
507843494,512037798
1077174762,1081369066
142460800,146655104
1132289893,1136484197
249941446,254135750
1063037004,1067231308
84670291,88864595
1150768527,1154962831
1322239434,1326433738
1025744933,1029939237
731371962,735566266
984873159,989067463
444506585,448700889
1181400961,1185595265
746882816,751077120
806909591,811103895
993964137,998158441
757405923,761600227
1330436367,1334630671
1190044161,1194238465
534268143,538462447
204521078,208715382
448485252,452679556
637725392,641919696
978717733,982912037
1340379872,1344574176
1145752840,1149947144
329104535,333298839
482607414,486801718
146018451,150212755
569031602,573225906
1845555613,1849749917
1397179544,1401373848
346634927,350829231
180695838,184890142
274239122,278433426
1346538582,1350732886
1559480639,1563674943
900457316,904651620
266578512,270772816
1016157595,1020351899
80026353,84220657
122099954,126294258
679709546,683903850
947509911,951704215
47108235,51302539
1194621972,1198816276
2073123323,2077317627
95954484,100148788
1144176399,1148370703
552739769,556934073
500172520,504366824
439742460,443936764
617090126,621284430
1176163166,1180357470
11808496,16002800
248080551,252274855
593316340,597510644
389073013,393267317
198960433,203154737
23117232,27311536
773406825,777601129
940910272,945104576
1600248289,1604442593
759781382,763975686
1765148225,1769342529
18937625,23131929
167911077,172105381
663820414,668014718
702770590,706964894
230182328,234376632
228746132,232940436
1267374196,1271568500
410755804,414950108
838041182,842235486
319517884,323712188
1099398739,1103593043
70867460,75061764
890408706,894603010
1461311967,1465506271
752958562,757152866
1279087195,1283281499
732985611,737179915
290047296,294241600
611376674,615570978
678659475,682853779
1044338043,1048532347
1528224891,1532419195
43077954,47272258
761994982,766189286
152766584,156960888
446138685,450332989
1561443608,1565637912
218931045,223125349
1266913774,1271108078
799130692,803324996
315820754,320015058
1650996365,1655190669
806801283,810995587
1979480202,1983674506
1157421781,1161616085
386618468,390812772
634710562,636364414
1343198165,1347392469
1585276976,1589471280
980322133,984516437
149204496,153398800
811508323,815702627
286371346,290565650
1105129886,1109324190
1377048876,1381243180
194276252,198470556
1941199538,1945393842
1161153611,1165347915
44638311,48832615
450430013,454624317
228936738,233131042
514772019,518966323
781418218,785612522
686442465,690636769
1539454780,1543649084
1083937758,1088132062
185124372,189318676
276148577,280342881
288678472,292872776
881191736,885386040
737975908,742170212
93416657,97610961
1614823623,1619017927
1160137765,1164332069
556722618,560916922
305206757,309401061
1236806685,1241000989
437041156,441235460
211145043,215339347
703549610,707743914
468066460,472260764
517131094,521325398
1301633513,1305827817
1210751438,1214945742
101403059,105597363
353526400,357720704
821660465,825854769
230320737,234515041
75180558,79374862
695442518,699636822
940340795,944535099
46553747,50748051
764095393,768289697
471427690,475621994
170757219,174951523
1417921717,1422116021
765983095,770177399
1108484697,1112679001
1752210831,1756405135
339049192,343243496
91588249,95782553
15698309,19892613
618622597,622816901
263662471,267856775
169648099,173842403
4443394,8637698
252184989,256379293
269471236,273665540
1351533136,1355727440
378735933,382930237
1405007956,1409202260
523995435,528189739
167077494,171271798
505400277,509594581
1673667959,1677862263
1106316845,1110511149
234415060,238609364
429026192,433220496
1514984396,1519178700
589376234,593570538
357866409,362060713
1473056320,1477250624
1544335714,1548530018
766636465,770830769
869086547,873280851
251096410,255290714
1236926913,1241121217
1048031635,1052225939
802235110,806429414
300701994,304896298
873423572,877617876
317681256,321875560
289154806,293349110
1586311594,1590505898
175840481,180034785
1328536877,1332731181
1392059986,1396254290
596910202,601104506
446476758,450671062
352471646,356665950
668060509,672254813
1393325402,1397519706
1164505638,1168699942
1764037658,1768231962
98428594,102622898
1016200995,1020395299
585160018,589354322
289927416,294121720
799553110,803747414
264113586,268307890
2020990470,2025184774
37728505,41922809
625635130,629829434
393611651,397805955
317621459,321815763
159699431,163893735
904197942,908392246
518303151,522497455
390228631,394422935
1452076774,1456271078
241060926,245255230
984980551,989174855
534489326,538683630
400914194,405108498
604136750,608331054
12029827,16224131
437368213,441562517
485515284,489709588
1486994073,1491188377
24384443,28578747
224979711,229174015
1063895703,1068090007
403288756,407483060
450089918,454284222
1748261793,1752456097
850753584,854947888
1551300663,1555494967
837914431,842108735
23498535,27692839
414482272,418676576
1045618246,1049812550
880535127,884729431
1088484221,1092678525
339249539,343443843
214870620,219064924
619675108,623869412
901277758,905472062
1166136041,1170330345
2042016194,2046210498
66966610,71160914
1412846538,1417040842
2081174558,2085368862
581417235,585611539
1100814485,1105008789
299535712,303730016
1687694680,1691888984
627799666,631993970
570971495,575165799
497688146,501882450
884287618,888481922
712178453,716372757
1029515028,1033709332
1495683160,1499877464
339918931,344113235
84525489,88719793
909694914,913889218
622814678,627008982
504665,4698969
1616344403,1620538707
438078331,442272635
36684769,40879073
941090478,945284782
103964730,108159034
239258218,243452522
182800595,186994899
188207011,192401315
22361628,26555932
894277021,898471325
749944006,754138310
1217451785,1221646089
1294466098,1298660402
1594503094,1598697398
1232719892,1236914196
262786377,266980681
474686906,478881210
31965311,36159615
1054109787,1058304091
623693854,627888158
165920194,170114498
853903179,858097483
1068421582,1072615886
1436732965,1440927269
1640449928,1644644232
91194998,95389302
2069071902,2073266206
527860099,532054403
592463916,596658220
850058066,854252370
346722772,350917076
956362915,960557219
22174811,26369115
1084430904,1088625208
674388170,678582474
793719666,797913970
1545784786,1549979090
823929478,828123782
1093439280,1097633584
36004148,40198452
1750960239,1751239608
1184547357,1188741661
931760047,935954351
151110011,155304315
899091007,903285311
473366098,477560402
660644031,664838335
1166197001,1170391305
1410677936,1414872240
780289671,784483975
1517476513,1521670817
1520201739,1524396043
249339960,253534264
618484769,622679073
235909805,240104109
1090754339,1094948643
1122043251,1126237555
1503002608,1507196912
536677500,540871804
834269939,838464243
165290654,169484958
397264498,401458802
822633351,826827655
68010569,72204873
611014664,615208968
1777342084,1781536388
147695029,151889333
1275753822,1279948126
756498230,760692534
150644543,154838847
16742655,20936959
12757713,16952017
1262568939,1266763243
485329456,489523760
548450039,552644343
832697988,836892292
12929284,17123588
1583597489,1587791793
342811189,347005493
1118315479,1122509783
172491897,176686201
447803964,451998268
25522690,29716994
734235219,738429523
1038850826,1043045130
1215309329,1219503633
930166008,934360312
804027529,808221833
161953413,166147717
1034827274,1039021578
44891154,49085458
574888335,579082639
1921166232,1925360536
535497134,539691438
616840684,621034988
468427281,472621585
623531182,627725486
982008150,986202454
391744985,395939289
687050368,691244672
687710596,691904900
748016234,752210538
559125654,563319958
67464664,71658968
107412027,111606331
385160023,389354327
233469907,237664211
575192408,579386712
726823199,731017503
941003563,945197867
200304907,204499211
97476574,101670878
54085583,58279887
213550944,217745248
664462715,668657019
778992160,783186464
1345373185,1349567489
497808741,502003045
1414046711,1418241015
1211971611,1216165915
596378353,600572657
110575345,114769649
1393479162,1397673466
765535809,769730113
1111759648,1115953952
1104924336,1109118640
1394089692,1398283996
434375563,438569867
1469418486,1473612790
184786119,188980423
287475297,291669601
468262211,472456515
1688829478,1693023782
691206363,695400667
818583220,822777524
1741470672,1745664976
546758990,550953294
277919727,282114031
1023579168,1027773472
341806832,346001136
1135467467,1139661771
223235982,227430286
55891099,60085403
1165649239,1169843543
552762304,556956608
957338501,961532805
168013506,172207810
35232427,39426731
536312461,540506765
299550559,303744863
389679733,393874037
974878525,979072829
292720653,296914957
818834616,823028920
1800533441,1804727745
896405273,900599577
1112663060,1116857364
958395733,962590037
265663868,269858172
683145170,687339474
977734411,981928715
836104683,840298987
15221937,19416241
36145375,40339679
776211595,780405899
491024165,495218469
299644035,303838339
563263827,567458131
322128228,326322532
1349295059,1353489363
819131059,823325363
31287238,35481542
126367922,130562226
89312657,93506961
101538297,105732601
1114047677,1118241981
272765028,276959332
124397791,128592095
845576825,849771129
1083170325,1087364629
700624270,704818574
534580236,538774540
899395974,903590278
1380942,5575246
260942397,265136701
1091843891,1096038195
684988785,689183089
171647338,175841642
1266382729,1270577033
842277737,846472041
733730790,737925094
38141059,42335363
724222804,728417108
1332435193,1336629497
942932817,947127121
1450010139,1454204443
500960895,505155199
100508231,104702535
134602132,138796436
228108396,232302700
267305151,271499455
91182941,95377245
757575300,761769604
65415389,69609693
1445927988,1450122292
920344788,924539092
536125298,540319602
1090026798,1094221102
256406491,260600795
218979156,223173460
583788491,587982795
1109500749,1113695053
739924188,744118492
36957516,41151820
285507695,289701999
792927659,797121963
1285874116,1290068420
258804005,262998309
594983457,599177761
1606691613,1610885917
924618634,928812938
709462086,713656390
1130552681,1134746985
1259962652,1264156956
745135934,749330238
896749971,900944275
780410903,784605207
470263179,474457483
336536447,340730751
1314905372,1319099676
428224240,432418544
1451765302,1455959606
617196414,621390718
1347580835,1351775139
30092982,34287286
