Low,High
281832862,286027166
1101986655,1106180959
558164682,562358986
1507497139,1511691443
1034389562,1038583866
226705053,230899357
950555778,954750082
761162742,765357046
152272176,156466480
369391910,373586214
743435063,747629367
18300993,22495297
404227785,408422089
841168681,845362985
900440660,904634964
1332903274,1337097578
499061777,503256081
398240000,402434304
1060563215,1064757519
1842956093,1847150397
190340390,194534694
130646945,134841249
946834177,951028481
394188918,398383222
1195834038,1200028342
312458468,316652772
610893762,615088066
773474766,777669070
515670362,519864666
490777976,494972280
2103430505,2107624809
276316523,280510827
246023945,250218249
1760542,5954846
12094134,16288438
437353977,441548281
430505745,434700049
678765142,682959446
1004451041,1008645345
2004474882,2008669186
230215085,234409389
1079351109,1083545413
2133806679,2138000983
38412159,42606463
5211931,9406235
185210403,189404707
10874158,15068462
807263716,811458020
607998488,612192792
854990117,859184421
204286260,208480564
1826388016,1830582320
932867147,937061451
491620666,495814970
686372343,690566647
1176335792,1180530096
1128050362,1132244666
184826821,189021125
310890360,315084664
647436605,651630909
6957168,11151472
1136582348,1140776652
1486076826,1490271130
66109535,70303839
542212015,546406319
349171274,353365578
331707332,335901636
586339666,590533970
1066575767,1070770071
691097156,695291460
1089140606,1093334910
312014145,316208449
921978782,926173086
1126959673,1131153977
825339734,829534038
339281096,343475400
379633205,383827509
90141704,94336008
871076690,875270994
871458591,875652895
168637381,172831685
1012252627,1016446931
1424183794,1428058250
1418551912,1422746216
170218387,174412691
1154620419,1158814723
545914367,550108671
1042389314,1046583618
189709331,193903635
146367119,150561423
879845839,884040143
733618586,737812890
766255445,768505372
1804062860,1808257164
1816286396,1820480700
164235131,168429435
187181267,191375571
655218743,659413047
1152521403,1156715707
201695726,205890030
181548076,185742380
291216536,295410840
88311427,92505731
15535971,19730275
1178641530,1182835834
219322070,223516374
1184117352,1188311656
702074244,706268548
548549553,552743857
39774267,43968571
1092037373,1096231677
595788109,599982413
790620367,794814671
1285452181,1289646485
241281599,245475903
5865763,10060067
63530499,67724803
720463234,724657538
1556064551,1560258855
783511690,787705994
980774186,984968490
474070044,478264348
1107655529,1111849833
557424987,561619291
512540304,516734608
1534227912,1538422216
1066533489,1070727793
672537446,676731750
1387760987,1391955291
1539537703,1543732007
364196566,368390870
534564078,538758382
1129092322,1133286626
683290650,687484954
425070279,429264583
455170679,459364983
270497482,274691786
542067441,546261745
413807052,418001356
722796771,726991075
1317559657,1321753961
424785477,428979781
1424189935,1428384239
290158738,294353042
4287254,8481558
662332538,666526842
1072759744,1076954048
366571851,370766155
384487758,388682062
1348532033,1352726337
1701855226,1706049530
176411858,180606162
997807092,1002001396
1199285593,1203479897
920070038,924264342
31897379,36091683
1878633229,1882827533
319639590,323833894
857627386,861821690
1819870222,1824064526
752325821,756520125
670436297,674630601
648307113,652501417
653418913,657613217
1223883324,1228077628
758739074,762933378
56921404,61115708
838087005,842281309
519116099,523310403
1078374056,1082568360
233936705,238131009
173714733,177909037
1033067308,1037261612
943329207,947523511
1617773814,1621968118
1506673313,1510867617
231104698,235299002
790707512,794901816
698368399,702562703
132176238,136370542
981772321,985966625
542083213,546277517
226493382,230687686
665226844,669421148
867796541,871990845
408914474,413108778
391149975,395344279
1121193145,1125387449
1323671403,1327865707
1194947425,1199141729
89693800,93888104
57468729,61663033
168327076,172521380
1706075160,1710269464
786986649,791180953
611494842,615689146
289319147,293513451
117692209,121886513
115621685,119815989
1792223325,1796417629
1026084567,1030278871
795805441,799999745
130302573,134496877
741154830,745349134
730055378,734249682
268255807,272450111
503970379,508164683
931801380,935995684
327315254,331509558
904340244,908534548
222803425,226997729
551284379,555478683
1949484647,1953678951
446110307,450304611
578930127,583124431
973252522,977446826
1669503394,1673697698
923024515,927218819
890269916,894464220
624765232,628959536
860228315,864422619
897538446,901732750
494793379,498987683
930709929,934904233
91455896,95650200
530334084,534528388
161658670,165852974
112954789,117149093
228133231,232327535
1170757435,1174951739
546522635,550716939
405354159,409548463
572736114,576930418
767288658,771482962
1401421922,1405616226
178354541,182548845
557966990,562161294
378854336,383048640
1580710754,1584905058
119743683,123937987
717418915,721613219
329229148,333423452
991646604,995840908
187717649,191911953
1452143780,1456338084
106061290,110255594
728731255,732925559
362142537,366336841
718674103,722868407
725858161,730052465
112538696,116733000
350974394,355168698
355249322,359443626
976867992,981062296
583176955,587371259
862549801,866744105
953825305,958019609
84424975,88619279
1534231326,1538425630
580840914,585035218
1174494053,1178688357
132626423,136820727
65550513,69744817
1053479774,1057674078
684935288,689129592
908242584,912436888
5754325,9948629
554186551,558380855
233270093,237464397
368892368,373086672
443796223,447990527
369165533,373359837
1329447368,1333641672
1493639881,1497834185
651412451,655606755
1478161909,1482356213
545464553,549658857
357882653,362076957
895233933,899428237
652382095,656576399
207077348,211271652
1374806921,1377707657
270958165,275152469
1525831930,1530026234
442055822,446250126
1221217777,1225412081
152757810,156952114
1274188158,1278382462
854797369,858991673
162207735,166402039
851579377,855773681
499667517,503861821
1338520927,1342715231
373874969,378069273
340454922,344649226
341077197,345271501
167269346,171463650
671631610,675825914
85665228,89859532
977763909,981958213
1581648161,1585842465
33155232,37349536
1174830756,1179025060
897748592,901942896
1165481784,1169676088
754214742,758409046
482037772,486232076
527721393,531915697
487058385,491252689
504557070,508751374
1525751184,1529945488
1135033644,1139227948
149035580,153229884
504377424,508571728
846164296,850358600
424850281,429044585
926539183,930733487
631550133,635744437
393747096,397941400
1525041679,1529235983
159235635,163429939
1327532928,1331727232
1633901646,1638095950
624977153,629171457
1702997941,1707192245
56076931,60271235
1206789819,1210984123
720293587,724487891
1277030398,1281224702
94551974,98746278
1535696638,1539890942
348299602,352493906
1478999703,1483194007
270631090,274825394
52076738,56271042
431400730,435595034
484747799,488942103
1390297068,1394491372
571077746,575272050
29133550,33327854
578242793,582437097
472025071,476219375
52120047,56314351
436988431,441182735
624376725,628571029
1211630576,1215824880
639532745,643727049
46332356,50526660
1484504027,1488698331
986182315,990376619
150567604,154761908
7520658,11714962
465449471,469643775
116199771,120394075
900260972,904455276
1915836857,1920031161
1282549270,1286743574
1103599672,1107793976
788511427,792705731
711957359,716151663
1258502413,1262696717
458111983,462306287
1693666521,1697860825
196972056,201166360
1296108013,1300302317
4761111,8955415
1560427643,1564621947
245666957,249861261
1404048507,1408242811
1353135132,1357329436
896643531,900837835
87361279,91555583
1797908198,1802102502
1030131361,1034325665
96414800,100609104
209446700,213641004
821343834,825538138
1159930648,1164124952
29450659,33644963
359773068,363967372
435145919,439340223
823776125,827970429
647090589,651284893
1605534517,1609728821
48970958,53165262
396305936,400500240
132055579,136249883
524066691,528260995
340327760,344522064
1477328952,1481523256
605451028,609645332
682618966,686813270
199634900,203829204
184763925,188958229
964823618,969017922
773549034,777743338
1489898306,1494092610
1099661221,1103855525
325545929,329740233
58369787,62564091
810915156,815109460
17207780,21402084
287179082,291373386
302780415,306974719
784142431,788336735
1608740707,1612935011
981131106,985325410
626207654,630401958
412834454,417028758
369692171,373886475
517798121,521992425
192380875,196575179
71651011,75845315
483449929,487644233
1357490328,1361684632
1663827220,1668021524
46240884,50435188
1855624813,1859819117
678902618,683096922
358960178,363154482
329524319,333718623
965262703,969457007
8823194,13017498
1926474275,1930668579
986247702,990442006
1071576210,1075770514
236978725,241173029
189946208,194140512
257354238,261548542
776070860,780265164
670014381,674208685
1930600403,1934794707
804658129,808852433
140449229,144643533
743503644,747697948
169028651,173222955
912439760,916634064
282640706,286835010
749069989,753264293
985257378,989451682
1030515682,1034709986
1057599071,1061793375
31387411,35581715
7227717,11422021
1311079821,1315274125
1008231834,1012426138
377361557,381555861
460297588,464491892
366743516,370937820
183747580,187941884
873701958,877896262
1055209829,1059404133
391891602,396085906
431625423,435819727
113981073,118175377
1762290437,1766484741
38846511,43040815
1711643683,1715837987
848128605,852322909
1884645904,1888840208
1049037950,1053232254
614301253,618495557
202798919,206993223
703833428,708027732
1220036370,1224230674
338316987,342511291
11008233,15202537
783341707,787536011
330320185,334514489
208240942,212435246
1615963926,1620158230
484709640,488903944
752585718,756780022
1459199538,1463393842
1179976418,1184170722
655997282,660191586
1876901192,1881095496
10166196,14360500
1304174147,1308368451
415517073,419711377
399001636,403195940
248010433,252204737
67859339,72053643
746407634,750601938
1207584481,1211778785
694688271,698882575
505193808,509388112
408995192,413189496
719010192,723204496
1454097845,1458292149
46544028,50738332
328858319,333052623
960239650,964433954
462644457,466838761
6774416,10968720
865433417,869627721
1290941524,1295135828
957853345,962047649
693647255,697841559
117246870,121441174
614843827,619038131
1104850373,1109044677
1401678904,1405873208
309450980,313645284
924184009,928378313
259858372,264052676
234912173,239106477
410704019,414898323
344769205,348963509
1896749903,1900944207
107549503,111743807
810342470,814536774
1100149593,1104343897
531530316,535724620
569470252,573664556
538557169,542751473
229427218,233621522
932610692,936804996
365601565,369795869
1185969441,1190163745
519281136,523475440
65572912,69767216
388715425,392909729
403481295,407675599
1261374263,1265568567
1361110883,1365305187
1572194245,1576388549
1329502753,1333697057
573162548,577356852
349415446,353609750
1408723177,1412917481
964754521,968948825
1552471561,1556665865
901944593,906138897
1050436319,1054630623
173376391,177570695
585561727,589756031
339450799,343645103
708793480,712987784
1016516540,1020710844
282016118,286210422
53662787,57857091
66109186,70303490
782160225,786354529
1142275843,1146470147
139013833,143208137
920325374,924519678
311928773,316123077
147703360,151897664
739968020,744162324
542829207,547023511
386501096,390695400
802843905,807038209
213240763,217435067
954976531,959170835
205045422,209239726
922931413,927125717
854985775,859180079
850952020,855146324
31661240,35855544
388219475,392413779
418074276,422268580
610435813,614630117
1552533604,1556727908
340897043,345091347
13703777,17898081
1162345091,1166539395
816103489,820297793
1068658403,1072852707
282217406,286411710
1581425718,1585620022
660268874,664463178
1419401698,1423596002
1426060302,1430254606
262327326,266521630
818661050,822855354
1222864903,1227059207
58227334,62421638
1204415276,1208609580
633362829,637557133
367810425,372004729
442282140,446476444
9710567,13904871
219701315,223895619
1288798746,1292993050
537201956,541396260
626378371,630572675
167942904,172137208
827016750,831211054
1179855014,1184049318
554872864,559067168
5505034,9699338
290364234,294558538
145839113,150033417
700499294,704693598
1198414212,1202608516
564720372,568914676
7527850,11722154
1143926321,1148120625
661878771,666073075
584433355,588627659
898911709,903106013
131437493,135631797
242748308,246942612
1883958053,1888152357
1268875036,1273069340
722436438,726630742
338957660,343151964
452157552,456351856
943376674,947570978
157722851,161917155
691454402,695648706
751048675,755242979
733302970,737497274
108666387,112860691
917534595,921728899
980093433,984287737
709365613,713559917
714404810,718599114
750473350,754667654
1288928734,1293123038
134550222,138744526
11701767,15896071
350816894,355011198
36828235,41022539
336902031,341096335
316496601,320690905
1397076263,1401270567
845968525,850162829
1382846024,1387040328
1203727661,1207921965
618554340,622748644
1975370949,1979565253
631985151,636179455
437462204,441656508
165064948,169259252
516503915,520698219
960563095,964757399
13820805,18015109
569794637,573988941
666662587,670856891
890848112,895042416
262651770,266846074
547961592,552155896
399979299,404173603
119037262,123231566
208700990,212895294
1020556594,1024750898
318085417,322279721
162630588,166824892
369377108,373571412
194579144,198773448
1213937005,1218131309
380376415,384570719
420403214,424597518
1432869177,1437063481
480948182,485142486
1262160890,1266355194
609142041,613336345
963699026,967893330
922367873,926562177
957807871,962002175
1719583794,1723778098
724372852,728567156
209486114,213680418
1691138628,1695332932
1134448897,1138643201
398333444,402527748
1309404618,1313598922
1521256070,1525450374
378275689,382469993
183369151,187563455
119107588,123301892
128167522,132361826
80407450,84601754
18105285,22299589
621293817,625488121
123094274,127288578
722274673,726468977
1184246227,1188440531
1098922939,1103117243
948058580,952252884
1502999805,1507194109
85693,4279997
1027920558,1032114862
917591222,921785526
797985854,802180158
552787890,556982194
500188794,504383098
184486462,188680766
1445184665,1449378969
55120490,59314794
286645243,290839547
341218942,345413246
1000562985,1004757289
1457735350,1461929654
156417310,160611614
687543325,691737629
1648879522,1653073826
469535940,473730244
1053948558,1058142862
1131992507,1136186811
298179394,302373698
500362996,504557300
1177362933,1181557237
1723243187,1727437491
415448465,419642769
1018179372,1022373676
622844353,627038657
1238823228,1243017532
282365696,286560000
747024917,751219221
529412066,533606370
273245297,277439601
1803773057,1807967361
1027773408,1031967712
41726761,45921065
414321773,418516077
466853100,471047404
1314102686,1318296990
126453567,130647871
394761144,398955448
607275510,611469814
532298992,536493296
1193518054,1197712358
878467832,882662136
713566901,717761205
173506859,177701163
298454066,302648370
973245347,977439651
703435800,707630104
915214217,919408521
781534734,785729038
7316655,11510959
1311223879,1315418183
1211271631,1215465935
293689860,297884164
500999592,505193896
475597474,479791778
764922942,769117246
1909892685,1914086989
392892532,397086836
938237622,942431926
1133919305,1138113609
677655566,681849870
82087017,86281321
351809853,356004157
442397798,446592102
1338811686,1343005990
493902291,498096595
327073637,331267941
342900975,347095279
483315299,487509603
1458751828,1462946132
464280794,468475098
979608117,983802421
970088375,974282679
476663803,480858107
1062656480,1066850784
285605199,289799503
438030769,442225073
701982717,706177021
523519177,527713481
120166320,124360624
205060939,209255243
143158185,147352489
1070650994,1074845298
950585939,954780243
554804718,558999022
141889734,146084038
276944241,281138545
1195939966,1200134270
484843051,489037355
40093063,44287367
1675452077,1679646381
105805831,110000135
389142240,393336544
754097127,758291431
1214103426,1218297730
512259127,516453431
622236833,626431137
915522901,919717205
554831871,559026175
499805173,503999477
814904604,819098908
446373012,450567316
861325788,865520092
239103487,243297791
503818300,508012604
521018175,525212479
948565203,952759507
366138042,370332346
193937170,198131474
1425814782,1430009086
307968765,312163069
229137701,233332005
590057546,594251850
1067269418,1071463722
489008144,493202448
1549718565,1553912869
548354030,552548334
149482715,153677019
100612591,104806895
270296628,274490932
110554294,114748598
172144517,176338821
718589195,722783499
789570732,793765036
293832380,298026684
856949548,861143852
451454321,455648625
718323008,722517312
660129538,664323842
858351676,862545980
237471834,241666138
1936710773,1940905077
425983134,430177438
926102675,929233872
977347428,981541732
579210697,583405001
256728275,260922579
1135561285,1139755589
349628074,353822378
928893357,933087661
991602515,995796819
427250415,431444719
590948633,595142937
25594582,29788886
551069648,555263952
1359208034,1363402338
117578164,121772468
644324648,648518952
1651416192,1655610496
968808243,973002547
922978029,927172333
1100543649,1104737953
1413723953,1417918257
369310565,373504869
899427099,903621403
408056977,412251281
553091689,557285993
28314568,32508872
989799098,993993402
625232743,629427047
1603692417,1607886721
1765520716,1769715020
373918961,378113265
550703137,554897441
141589197,145783501
1538667846,1542862150
748465211,752659515
1242814829,1247009133
720161822,724356126
501661077,505855381
146230106,150424410
257841677,262035981
593055582,597249886
344167084,348361388
1371690816,1375885120
286433405,290627709
271271855,275466159
1628682508,1632876812
117381420,121575724
252097297,256291601
563380840,567575144
791779476,795973780
243821240,248015544
105747641,109941945
907795621,911989925
327262593,331456897
464938492,469132796
1469017590,1470188503
320455401,324649705
159545045,163739349
260406496,264600800
622814731,627009035
660792311,664986615
7477877,11672181
199211222,203405526
509066543,513260847
359156310,363350614
1794262641,1798456945
302780611,306974915
1830664044,1834858348
513719156,517913460
409258949,413453253
196889933,201084237
392766252,392979282
658715340,662909644
63617295,67811599
260919805,265114109
966742564,970936868
878026635,882220939
197914213,202108517
41488423,45682727
791650356,795844660
620324770,624519074
24402370,28596674
1186166580,1190360884
1036193619,1040387923
1120813253,1125007557
738501187,742695491
493180849,497375153
243930498,248124802
1514597060,1518791364
297919716,302114020
776450070,780644374
1184456957,1188651261
86033805,90228109
763302477,767496781
483385308,487579612
1434695038,1438889342
1807780011,1811974315
970086469,974280773
12901957,17096261
1281062085,1285256389
928392345,932586649
550482028,554676332
626365810,630560114
1569475234,1573669538
450424524,454618828
1176635830,1180830134
116449085,120643389
1114115600,1118309904
1647113216,1651307520
213366,4407670
272690544,276884848
1536641247,1540835551
1356639661,1360833965
421075779,425270083
1033022241,1037216545
367935961,372130265
1065492130,1069686434
428276268,432470572
458670460,462864764
779569668,783763972
899594831,903789135
173016329,177210633
753560598,757754902
765926577,770120881
1143239858,1147434162
388167079,392361383
603529176,607723480
1572009860,1576204164
1889391763,1893586067
1742056027,1746250331
1136568924,1140763228
1713111664,1717305968
359101562,363295866
1769701307,1773895611
914243371,918437675
229636055,233830359
1165032371,1169226675
147397154,151591458
347572397,351766701
190752150,194946454
458985309,463179613
392869616,397063920
773745198,777939502
1118866225,1123060529
150144445,154338749
1148399784,1152594088
881393228,885587532
239774647,243968951
1074698033,1078892337
1198055313,1202249617
170768703,174963007
1117966322,1122160626
230093384,234287688
421658340,425852644
742144105,746338409
247990085,252184389
827641965,831836269
194579869,198774173
1209273945,1213468249
1231720974,1235915278
1359157301,1363351605
1773677038,1777871342
341798552,345992856
449036314,453230618
526247998,530442302
41676561,45870865
1819714565,1823908869
297682010,301876314
452286684,456480988
150307134,154501438
987461285,991655589
336494628,340688932
900759380,904953684
305128313,309322617
1021360400,1025554704
245357701,249552005
231861936,236056240
582829271,587023575
867934676,872128980
111524762,115719066
310809077,315003381
1398849368,1403043672
728216483,732410787
545248447,549442751
1269097366,1273291670
1736664034,1740858338
50254775,54449079
430847748,435042052
479365149,483559453
1777007576,1778022350
783049511,787243815
244519138,248713442
847723072,851917376
918267379,922461683
706715219,710909523
430217690,434411994
1040015199,1044209503
34310128,34841018
511505662,515699966
383595385,387789689
35884437,40078741
912248550,916442854
1325483518,1329677822
1112029220,1116223524
13504368,17698672
693340906,697535210
1016329303,1020523607
1198311868,1202506172
138690358,142884662
835792054,839986358
358008638,362202942
788432371,792626675
724116034,728310338
283423822,287618126
498942420,503136724
1085746846,1089941150
8902167,13096471
162887772,167082076
379798160,383992464
953010213,957204517
1600061611,1604255915
651043801,655238105
245771613,249965917
1168311664,1172505968
446880034,451074338
201749863,205944167
1672372811,1676567115
39785611,43979915
459220192,463414496
1389654162,1393848466
10921249,15115553
1626166817,1630361121
52166998,56361302
1183793798,1187988102
1018789392,1022983696
683310179,687504483
960538735,964733039
328062967,332257271
479491031,483685335
1279542794,1283737098
689266638,693460942
1239974647,1244168951
410401242,414595546
1124829086,1129023390
1291726498,1295920802
352285097,356479401
1577195553,1581389857
1923571411,1927765715
1676783568,1680977872
1938992180,1943186484
1536097904,1540292208
1127036463,1131230767
37753262,41947566
100185895,104380199
215152671,219346975
523166675,527360979
160910427,165104731
168392265,172586569
1055861042,1060055346
524233445,528427749
453547247,457741551
460890585,465084889
692933145,697127449
348951761,353146065
13892009,18086313
448431290,452625594
271109183,275303487
495535097,499729401
886879210,891073514
2011378088,2015572392
135919509,140113813
941461586,945655890
489589813,493784117
538758234,542952538
1207953135,1212147439
709940700,714135004
1632660950,1636855254
551232828,555427132
770908558,775102862
564901236,569095540
450325971,454520275
1608930031,1613124335
625727542,629921846
1026449687,1030643991
732720900,736915204
292690956,296885260
1002608864,1006803168
928616680,932810984
1315980638,1320174942
15042422,19236726
71629866,75824170
1225143623,1229337927
1238934937,1243129241
935930867,940125171
31202304,35396608
150116228,154310532
1839651438,1843845742
450771207,454965511
1963490319,1967684623
1349023868,1353218172
144599788,148794092
18668076,22862380
933561486,937755790
104987494,109181798
1867117481,1871311785
1228158709,1232353013
107293749,111488053
247234942,251429246
1373064203,1377258507
917232924,921427228
941047099,945241403
347862167,352056471
1979355939,1983550243
365259738,369454042
786936702,791131006
602009989,606204293
806754463,810948767
1436420150,1440614454
1061145008,1065339312
652366289,656560593
934651926,938846230
63064054,67258358
1874693898,1878888202
305363524,309557828
1532565340,1536759644
158428549,162622853
1627811863,1632006167
959055983,963250287
197551705,201746009
693071183,697265487
328957099,333151403
563643933,567838237
80496466,84690770
159974890,164169194
779659758,783854062
41686979,45881283
523101541,527295845
183884120,188078424
1475722658,1479916962
251847230,256041534
466513575,470707879
512152307,516346611
561336137,565530441
241062921,245257225
743974810,748169114
1343201475,1347395779
645097394,649291698
118199991,122394295
1664975629,1669169933
1243774327,1247968631
584561957,588756261
657384378,661578682
521965346,526159650
18787500,22981804
261436399,265630703
540489377,544683681
396917546,401111850
1112295376,1116489680
522593174,526787478
1162111485,1166305789
927759369,931953673
563719459,567913763
569788820,573983124
415737419,419931723
594312605,598506909
130615631,134809935
227269665,231463969
89409768,93604072
185636651,189830955
185693095,189887399
818067974,822262278
981702774,985897078
1668937572,1673131876
847855196,852049500
226935623,231129927
1210689076,1214883380
775171907,779366211
261825490,266019794
260291408,264485712
8241470,12435774
712986182,717180486
122469912,126664216
917609874,921804178
24904361,29098665
69091605,73285909
35945765,40140069
83047732,87242036
174995024,179189328
325591741,329786045
490595499,494789803
699710792,703905096
759893333,764087637
894965731,899160035
516896066,521090370
351194274,355388578
418355342,422549646
641538719,645733023
261464134,265658438
69036227,73230531
1984480689,1988674993
43619858,47814162
879777503,883971807
287571255,291765559
1283440394,1287634698
106825875,111020179
927431081,931625385
691299393,695493697
1124252742,1128447046
178610036,182804340
1453755556,1457949860
439560399,443754703
198792573,202986877
122085495,126279799
176434233,180628537
372226842,376421146
847999692,852193996
1075737914,1079932218
686039012,690233316
1266566576,1270760880
1156317838,1160512142
1282978166,1287172470
610134685,614328989
933382798,937577102
1024971991,1029166295
79298926,83493230
555626650,559820954
782511675,786705979
1396370398,1400564702
50025395,54219699
910620319,914814623
610419878,614614182
93602307,97796611
252289867,256484171
1532082300,1536276604
1181803583,1185997887
535925557,540119861
1605718192,1609912496
154005999,158200303
1299975290,1304169594
1064903999,1069098303
18695348,22889652
1238767802,1242962106
649342617,653536921
1362334958,1366529262
216347793,220542097
514264369,518458673
358822516,363016820
854576646,858770950
1064813904,1069008208
96184723,100379027
2003166121,2007360425
321318551,325512855
1729826633,1734020937
839691522,843885826
527060334,531254638
143408431,147602735
421794975,425989279
186220974,190415278
73101816,77296120
752514999,756709303
462172640,466366944
424857937,429052241
903637594,907831898
718746939,722941243
383738146,387932450
484859065,489053369
799519352,803713656
1081189827,1085384131
1346653377,1350847681
869999336,874193640
1286896276,1291090580
1026702241,1030896545
1255088289,1259282593
63189372,67383676
1910979626,1915173930
392845693,397039997
66157212,70351516
609343930,613538234
217406571,221600875
67401005,71595309
1156448894,1160643198
183509374,187703678
1139909544,1144103848
229510796,233705100
46791181,50985485
906647562,910841866
710559,4904863
286959910,291154214
651428453,655622757
544285400,548479704
1242204017,1246398321
1036036926,1040231230
934436951,938631255
973232532,977426836
436348437,440542741
272899070,277093374
864493623,868687927
753090775,757285079
544600742,548795046
849335018,853529322
961024214,965218518
101247890,105442194
1441499163,1445693467
729828905,734023209
147572747,151767051
213727719,217922023
1167196776,1171391080
122455248,126649552
728495123,732689427
506123653,510317957
1491525786,1495720090
575795185,579989489
254028379,258222683
842018347,846212651
450188729,454383033
221109040,225303344
476971489,481165793
220636941,224831245
65351060,69545364
153355447,157549751
477829826,482024130
246373664,250567968
1112246864,1116441168
373754995,377949299
21031528,25225832
1201463491,1205657795
718835817,723030121
14985038,19179342
1214984071,1219178375
58282295,62476599
128228683,132422987
852080079,856274383
1733880264,1738074568
1342907436,1347101740
327323523,331517827
805613770,809808074
106661440,110855744
963355025,967549329
662739352,666933656
172017699,176212003
1439169487,1443363791
499200341,503394645
277316905,281511209
299405336,303599640
1189304478,1193498782
468459978,472654282
321314794,325509098
352633385,356827689
316872027,321066331
1158744254,1162938558
455410462,459604766
287158211,291352515
1738501364,1742695668
411599840,415794144
703879298,708073602
1440425535,1444619839
147046179,151240483
1779086038,1783280342
1478683201,1482877505
171507007,175701311
458584077,462778381
378806527,383000831
1342786636,1346980940
211652741,215847045
351587463,355781767
1380159778,1384354082
818007565,822201869
329113522,333307826
893230197,897424501
221807181,226001485
974794764,978989068
819966361,824160665
738181568,742375872
383949884,388144188
221986644,226180948
553999252,558193556
1262021344,1266215648
598370920,602565224
34179406,38373710
259710442,263904746
584039268,588233572
850369981,854564285
1415268509,1419462813
1611823221,1616017525
956843430,961037734
785654555,789848859
1039688106,1043882410
1423210963,1427405267
44843847,49038151
491192334,495386638
925302762,929497066
181406911,185601215
1775561927,1779756231
214089933,218284237
61792384,65986688
951330377,955524681
617459434,621653738
1279713051,1283907355
1379645991,1383840295
304933030,309127334
26916478,31110782
1026261561,1030455865
51227314,55421618
1437327511,1441521815
115930531,120124835
621575251,625769555
59688237,63882541
996733279,1000927583
23028531,27222835
1194973400,1199167704
439681695,443875999
156147961,160342265
1134320060,1138514364
1527508986,1531703290
103782821,107977125
1762764904,1766959208
1991665904,1995860208
778413162,782607466
1343050692,1347244996
179700863,183895167
369572871,373767175
369308877,373503181
360481684,364675988
81731779,85926083
756602714,760797018
892082209,896276513
322834339,327028643
381468969,385663273
208395622,212589926
170699081,174893385
112056292,116250596
851931822,856126126
2051716072,2055910376
1534791687,1538985991
61148943,65343247
1155642406,1159836710
958544927,962739231
610750036,610990938
254868472,259062776
913280873,917475177
916661895,920856199
725398434,729592738
70571364,74765668
1074192997,1078387301
452033640,456227944
414570091,418764395
961912815,966107119
327247127,331441431
256846406,261040710
453586145,457780449
567652296,571846600
976162063,980356367
663105220,667299524
636077782,638171705
111885800,116080104
49385990,53580294
1141520094,1145714398
491981320,496175624
1893823859,1898018163
1221548416,1225742720
1047140050,1051334354
1164388255,1168582559
229106406,233300710
199001937,203196241
1407964741,1412159045
409806683,414000987
801124571,805318875
1779878247,1784072551
191661707,195856011
202403356,206597660
1072302917,1076497221
944610433,948804737
69656923,73851227
731934330,736128634
731965953,736160257
306035991,310230295
1689614365,1693808669
628847138,633041442
47251292,51445596
351375457,355569761
202637501,206831805
998002067,1002196371
1115239575,1119433879
1029369485,1033563789
1020998023,1025192327
637092336,641286640
271591313,275785617
18697821,22892125
358711035,362905339
305716667,309910971
212136377,216330681
1394489054,1398683358
141006835,145201139
436182932,440377236
62783310,66977614
658955885,663150189
511505529,515699833
1592107866,1596302170
1049595891,1053790195
1571201731,1575396035
620056154,624250458
1465062144,1469256448
363918604,368112908
773589151,777783455
137411419,141605723
830349600,834543904
1164664377,1168858681
553220152,557414456
175653592,179847896
998221925,1002416229
983294236,987488540
1349276419,1353470723
544197934,548392238
1116586454,1120780758
734192081,738386385
1352124625,1356318929
1423393227,1427587531
880863560,885057864
1198911604,1203105908
39230561,43424865
432097782,436292086
164944378,169138682
87004125,91198429
1475128980,1479323284
1714503963,1718698267
1445646477,1449840781
1476391608,1480585912
11397130,15591434
1475441757,1479636061
461449347,465643651
1083338919,1087533223
1433141739,1437336043
478854719,483049023
1482017236,1486211540
1104402708,1108597012
418679085,422873389
274948749,279143053
20529213,24723517
576717591,580911895
20708960,24903264
1272016671,1276210975
1317377373,1321571677
1111607415,1115801719
609683736,613878040
357541641,361735945
1422164151,1426358455
467954369,472148673
334990094,339184398
478968836,483163140
1156293438,1160487742
157657343,161851647
503325956,507520260
1778464145,1782658449
1499621474,1503815778
579972224,584166528
1269046764,1273241068
912848237,917042541
166349291,170543595
1267410209,1271604513
11457095,15651399
1146464748,1150659052
218696158,222890462
132920368,137114672
380188413,384382717
953747348,957941652
756392413,760586717
643265303,647459607
1449944327,1454138631
490149879,494344183
935933756,940128060
1342668463,1346862767
471691727,475886031
931772887,935967191
661413665,665607969
607966439,612160743
69922669,74116973
954170496,958364800
1271681117,1275875421
1256597517,1260791821
77632550,81826854
571955070,576149374
873794155,877988459
134345099,138539403
25959208,30153512
784031556,788225860
614180029,618374333
1135228291,1139422595
856030509,860224813
321315669,325509973
832824714,837019018
495222298,499416602
1568397850,1572592154
996482714,1000677018
933073235,937267539
295624723,299819027
1689454676,1693648980
558942837,563137141
68569734,72764038
1372872661,1377066965
628221484,632415788
825875303,830069607
685777535,689971839
380240121,384434425
205921091,210115395
463230499,467424803
587810054,592004358
108764737,112959041
761618816,765813120
814856396,819050700
199123768,203318072
393339212,397533516
1123789647,1127983951
1070787262,1074981566
1815255336,1819449640
1542329539,1546523843
915029196,919223500
809029060,813223364
44359127,48553431
36514830,40709134
22759603,26953907
453712466,457906770
752135164,756329468
759191300,763385604
934434202,938628506
